customer_id,age,tenure_months,monthly_charge_usd,support_calls_last_3m,data_usage_gb,payment_delay_days_avg,complaints_last_6m,satisfaction_score,promotion_used,contract_type,churn
C3100193,20,20,53.76,5,67.88,3,4,5.5,No,Annual,0
C3100280,18,1,19.01,3,70.81,0,0,7.5,No,Annual,0
C3100532,18,37,28.01,5,53.87,0,1,7.4,No,Monthly,0
C3100284,37,44,12.0,3,31.57,0,0,7.4,Yes,Semiannual,0
C3100015,18,1,57.52,6,44.08,4,1,6.6,No,Annual,0
C3100040,29,1,12.0,0,68.07,0,0,6.4,No,Semiannual,0
C3100187,24,1,75.88,4,11.96,20,4,2.6,No,Annual,0
C3100245,18,12,33.51,2,96.39,0,0,3.7,No,Monthly,0
C3100234,18,1,43.93,6,65.92,0,0,5.0,No,Annual,0
C3100434,18,1,50.96,3,66.85,0,0,4.5,No,Monthly,0
C3100460,28,52,49.32,4,20.16,0,0,7.0,Yes,Semiannual,0
C3100176,18,1,87.18,0,44.5,1,1,1.3,No,Monthly,0
C3100060,44,1,23.41,0,81.95,0,1,7.9,No,Semiannual,0
C3100205,32,44,32.67,0,47.27,0,0,5.2,Yes,Monthly,0
C3100045,18,1,55.78,8,39.59,2,0,5.9,No,Annual,0
C3100092,64,51,60.96,1,41.19,6,0,8.7,Yes,Annual,1
C3100453,18,18,19.37,6,78.07,0,0,3.3,No,Monthly,0
C3100289,52,33,82.17,3,26.94,8,0,9.4,No,Annual,1
C3100246,70,33,33.48,0,1.0,8,0,9.5,Yes,Semiannual,1
C3100393,18,24,21.42,2,38.93,0,2,1.8,No,Annual,0
C3100181,44,34,39.82,4,1.0,7,0,8.2,Yes,Monthly,1
C3100210,41,1,89.8,3,43.23,18,4,5.6,No,Annual,0
C3100071,19,36,39.91,1,52.69,0,0,4.0,Yes,Annual,1
C3100526,18,1,68.36,6,27.96,11,2,4.1,No,Annual,0
C3100199,18,1,116.02,3,25.33,12,0,2.5,Yes,Monthly,1
C3100456,18,21,20.09,8,42.31,0,1,5.9,No,Annual,0
C3100437,28,1,62.25,0,54.28,5,2,5.0,No,Semiannual,0
C3100054,18,43,57.06,6,59.02,0,0,6.4,No,Semiannual,0
C3100203,36,11,69.73,0,59.91,0,0,5.5,No,Semiannual,1
C3100044,32,1,62.93,1,50.89,4,1,5.7,No,Semiannual,0
C3100100,18,28,102.74,4,58.09,7,3,2.6,No,Monthly,0
C3100375,46,1,42.01,3,49.81,7,1,9.4,No,Semiannual,0
C3100373,18,1,26.8,1,89.56,0,0,1.0,No,Semiannual,0
C3100036,20,1,52.03,7,42.05,10,2,6.8,No,Annual,0
C3100089,18,21,42.77,7,41.78,0,1,4.4,No,Monthly,0
C3100463,18,23,17.97,6,62.5,0,0,3.3,No,Monthly,0
C3100407,18,1,30.04,3,102.18,0,2,1.0,No,Semiannual,0
C3100354,18,1,34.14,7,36.59,0,0,7.3,No,Annual,0
C3100388,18,7,57.66,6,22.36,0,0,1.0,No,Monthly,0
C3100530,18,29,71.15,1,33.01,0,0,3.6,No,Semiannual,1
C3100439,31,1,64.24,6,29.07,15,2,6.4,No,Monthly,1
C3100085,18,2,24.83,4,95.16,0,0,1.0,No,Annual,0
C3100102,78,65,71.32,0,39.9,7,0,10.0,Yes,Annual,0
C3100138,18,29,29.39,6,6.57,0,0,7.4,No,Annual,1
C3100506,35,3,43.59,4,65.18,2,1,9.1,No,Semiannual,0
C3100064,60,5,72.09,1,48.71,18,4,6.3,Yes,Semiannual,0
C3100270,18,59,12.0,0,105.46,0,0,6.5,No,Semiannual,1
C3100395,18,28,47.8,5,75.72,0,0,6.3,No,Annual,0
C3100390,66,29,12.0,7,55.69,11,2,10.0,Yes,Semiannual,1
C3100450,58,1,60.32,5,55.27,18,5,8.8,No,Monthly,0
C3100414,75,1,64.87,0,28.24,11,0,7.6,No,Semiannual,0
C3100168,18,27,37.06,1,90.22,0,0,4.7,No,Monthly,0
C3100517,18,57,86.55,8,83.78,0,0,3.3,No,Monthly,0
C3100056,21,21,100.8,5,42.57,14,4,2.7,Yes,Monthly,1
C3100372,18,1,64.34,3,63.72,2,0,5.0,No,Annual,1
C3100537,18,27,17.96,2,49.08,0,0,3.9,No,Annual,0
C3100200,73,55,44.09,0,73.97,0,0,9.9,Yes,Monthly,0
C3100357,18,14,12.0,8,30.08,0,0,2.5,No,Semiannual,0
C3100348,20,1,54.89,7,11.86,17,2,5.3,No,Annual,1
C3100243,29,5,42.47,3,53.48,0,0,7.6,No,Annual,0
C3100446,22,50,70.21,2,54.63,0,0,6.8,Yes,Annual,0
C3100465,18,26,19.05,5,43.81,0,2,5.4,No,Semiannual,0
C3100312,52,68,55.11,3,2.06,0,0,10.0,Yes,Monthly,0
C3100304,18,27,69.32,3,5.26,0,0,1.0,No,Semiannual,0
C3100482,18,11,69.24,3,59.43,0,0,2.3,No,Annual,0
C3100165,18,4,67.44,6,39.25,0,0,3.9,No,Monthly,0
C3100228,51,61,64.17,0,20.62,3,2,5.5,Yes,Monthly,0
C3100259,29,16,74.16,0,57.71,0,0,4.8,Yes,Monthly,1
C3100185,38,38,42.83,0,1.0,0,0,8.9,No,Semiannual,0
C3100131,18,31,111.86,4,38.01,0,0,1.0,Yes,Annual,1
C3100503,43,1,32.79,3,55.74,5,2,9.1,No,Annual,0
C3100287,33,33,58.91,2,48.95,2,0,5.6,Yes,Monthly,1
C3100106,36,5,103.5,1,21.71,13,0,3.8,Yes,Semiannual,1
C3100483,78,3,101.93,1,4.38,30,6,3.7,Yes,Annual,0
C3100298,32,1,57.21,0,59.63,1,1,6.3,No,Annual,0
C3100265,23,1,44.18,1,53.53,0,0,6.2,No,Monthly,0
C3100238,27,1,44.33,1,63.81,0,0,7.7,No,Annual,0
C3100409,41,54,65.06,2,10.3,3,0,6.4,Yes,Monthly,0
C3100091,24,23,54.07,6,66.14,0,1,8.0,No,Monthly,0
C3100531,18,15,39.3,4,68.04,0,0,5.9,No,Monthly,0
C3100221,36,23,80.72,1,69.07,7,3,5.0,No,Annual,0
C3100451,18,44,14.22,1,64.96,0,0,5.8,No,Annual,0
C3100216,18,41,34.97,7,21.61,0,0,4.8,No,Semiannual,0
C3100421,45,11,74.56,1,50.24,11,3,5.7,No,Annual,0
C3100459,18,19,20.48,5,1.0,0,0,6.4,No,Monthly,1
C3100352,18,36,19.85,10,49.9,0,0,8.8,No,Semiannual,0
C3100097,18,5,71.73,0,64.03,0,1,4.5,No,Annual,0
C3100258,18,24,50.03,2,44.43,0,0,2.5,No,Monthly,0
C3100153,21,30,84.63,5,47.85,6,3,4.7,No,Annual,0
C3100501,18,28,55.4,7,94.43,0,1,7.3,No,Semiannual,0
C3100380,42,1,12.0,4,20.13,4,0,9.6,No,Annual,1
C3100035,18,30,96.39,6,66.72,7,4,3.2,No,Monthly,0
C3100180,32,39,46.54,4,44.23,0,0,7.3,Yes,Monthly,0
C3100320,23,41,24.32,5,45.96,0,0,8.1,No,Annual,0
C3100491,38,25,64.86,0,64.15,0,0,5.4,Yes,Semiannual,1
C3100125,18,1,77.79,2,56.39,2,2,3.2,No,Semiannual,0
C3100161,37,15,37.65,0,55.17,0,0,6.8,No,Annual,1
C3100290,18,33,18.09,6,18.96,0,0,3.8,No,Monthly,0
C3100189,18,12,87.52,2,65.56,0,0,2.5,Yes,Annual,1
C3100504,29,1,33.05,0,65.04,0,0,7.5,No,Monthly,1
C3100402,47,3,66.93,0,61.65,1,0,6.3,No,Semiannual,0
C3100195,18,1,70.89,8,26.92,12,3,2.5,No,Semiannual,1
C3100365,43,1,82.38,0,29.19,11,0,6.0,No,Semiannual,1
C3100242,57,7,74.05,3,46.36,18,5,7.7,No,Annual,0
C3100325,33,40,28.87,9,93.0,7,3,6.9,Yes,Monthly,1
C3100484,18,38,97.58,9,41.04,4,2,2.2,Yes,Monthly,1
C3100016,31,14,72.97,9,13.12,21,4,5.0,Yes,Monthly,1
C3100233,60,37,75.06,5,25.24,17,3,8.1,Yes,Annual,0
C3100120,27,17,98.11,3,53.23,13,4,3.2,No,Monthly,1
C3100057,18,7,77.63,10,31.53,3,2,2.3,No,Semiannual,0
C3100297,18,40,36.39,6,37.22,0,0,4.2,No,Monthly,0
C3100285,41,1,48.22,2,38.68,8,3,7.1,No,Semiannual,1
C3100214,21,1,44.32,4,69.32,0,0,8.9,No,Annual,0
C3100447,18,27,94.13,10,14.82,24,6,3.3,Yes,Semiannual,0
C3100223,37,7,75.93,0,55.06,1,0,5.7,No,Monthly,1
C3100522,18,10,20.34,7,28.45,0,0,1.0,No,Monthly,0
C3100172,18,45,30.83,4,40.33,0,0,5.1,No,Annual,0
C3100319,18,30,66.14,0,41.56,0,0,4.8,No,Semiannual,1
C3100533,66,2,78.05,0,31.53,23,5,5.6,Yes,Monthly,0
C3100362,74,1,68.43,0,52.48,16,0,7.6,Yes,Monthly,1
C3100449,22,17,86.03,5,65.39,10,5,4.4,No,Monthly,1
C3100236,18,20,16.96,9,50.09,0,1,5.2,No,Monthly,1
C3100023,32,9,30.26,0,78.59,0,0,7.1,No,Monthly,1
C3100055,18,27,63.94,4,19.12,0,0,2.2,No,Annual,0
C3100461,47,52,79.04,0,41.64,0,0,6.9,Yes,Monthly,0
C3100063,31,24,66.52,0,48.57,1,0,4.2,Yes,Semiannual,0
C3100252,18,27,100.69,9,23.93,10,4,1.8,Yes,Annual,0
C3100108,18,38,20.64,4,48.13,0,0,8.2,No,Annual,0
C3100315,20,38,20.15,4,1.0,0,0,7.8,No,Monthly,1
C3100359,36,22,72.08,2,36.92,9,3,4.9,Yes,Semiannual,1
C3100196,18,30,76.47,0,38.4,0,1,4.3,No,Monthly,1
C3100174,18,6,33.95,2,111.16,0,0,5.8,No,Semiannual,1
C3100400,18,44,45.92,0,4.41,0,0,6.0,No,Annual,1
C3100271,27,1,57.74,4,35.32,13,2,5.7,No,Monthly,0
C3100436,18,13,49.49,4,29.87,0,0,1.5,No,Semiannual,0
C3100267,18,1,71.51,4,37.87,10,3,3.8,No,Semiannual,0
C3100278,59,9,26.59,6,27.81,12,1,10.0,Yes,Annual,1
C3100346,48,35,95.73,0,66.29,7,4,5.4,No,Annual,0
C3100345,18,11,24.52,0,74.41,0,1,2.5,No,Monthly,0
C3100137,78,51,51.34,0,46.15,11,3,9.3,Yes,Annual,0
C3100201,28,30,107.45,0,47.54,10,4,2.2,No,Semiannual,0
C3100458,18,43,58.07,3,76.72,0,0,6.3,No,Semiannual,0
C3100515,18,24,74.37,10,46.09,0,1,3.1,No,Monthly,0
C3100032,38,2,50.14,0,60.99,0,0,7.0,No,Semiannual,0
C3100496,60,35,61.18,0,27.89,8,2,6.8,Yes,Annual,0
C3100523,24,38,48.2,6,24.33,2,1,7.0,Yes,Monthly,0
C3100171,18,53,99.12,2,89.27,0,2,3.5,No,Annual,0
C3100489,28,6,70.13,0,43.45,5,1,3.9,No,Semiannual,0
C3100368,65,33,75.31,0,35.44,4,0,10.0,Yes,Semiannual,1
C3100412,18,1,36.86,1,94.26,0,0,5.3,No,Monthly,0
C3100095,18,1,58.85,5,58.0,7,2,5.8,No,Annual,0
C3100311,18,35,104.9,2,66.31,5,3,1.8,No,Monthly,0
C3100495,40,27,87.5,4,43.44,15,4,5.0,Yes,Monthly,1
C3100378,22,51,60.28,5,17.71,0,0,7.4,Yes,Semiannual,0
C3100191,18,7,19.25,2,54.92,0,2,3.3,No,Semiannual,0
C3100117,59,51,105.3,1,73.6,14,5,6.3,Yes,Semiannual,1
C3100341,34,5,12.0,0,1.0,0,0,8.4,No,Annual,1
C3100371,18,40,58.02,3,47.74,0,0,4.9,No,Monthly,0
C3100423,18,30,37.29,3,79.8,0,0,5.7,No,Semiannual,0
C3100230,67,36,58.51,3,54.91,8,0,10.0,Yes,Annual,1
C3100509,34,4,64.54,0,80.52,0,0,5.6,No,Semiannual,0
C3100144,20,52,52.67,7,58.06,0,0,9.7,Yes,Annual,0
C3100163,18,5,12.0,10,62.88,0,0,2.4,No,Semiannual,0
C3100033,18,46,18.76,0,100.72,0,0,6.1,No,Semiannual,1
C3100326,18,72,12.0,0,34.66,0,0,3.9,Yes,Annual,0
C3100475,18,36,60.32,6,80.44,0,1,3.4,No,Monthly,1
C3100302,43,47,27.92,2,81.9,0,0,8.5,Yes,Monthly,0
C3100239,78,15,71.66,2,53.65,22,6,8.6,Yes,Annual,0
C3100136,18,27,84.56,1,76.44,0,0,2.2,No,Semiannual,0
C3100257,18,1,65.5,7,38.21,11,3,5.0,No,Annual,0
C3100418,18,6,59.67,0,43.02,0,1,1.0,No,Semiannual,0
C3100115,31,2,70.43,0,71.2,0,0,5.1,Yes,Monthly,1
C3100227,18,8,15.49,8,28.78,0,4,2.5,No,Annual,0
C3100374,45,32,70.62,2,93.62,2,1,7.9,Yes,Monthly,0
C3100428,43,1,63.64,0,78.67,9,0,6.3,No,Monthly,1
C3100454,18,26,30.4,6,18.39,0,3,5.3,No,Monthly,0
C3100207,68,37,12.0,3,33.76,2,0,10.0,Yes,Monthly,1
C3100366,50,30,68.8,1,61.17,5,2,7.6,No,Monthly,0
C3100286,42,34,25.72,2,45.81,0,0,10.0,No,Monthly,1
C3100009,18,1,28.75,8,39.64,0,1,5.7,No,Monthly,1
C3100477,18,1,67.82,4,26.8,0,2,1.0,No,Annual,0
C3100275,29,22,87.49,2,34.33,10,2,3.1,Yes,Annual,0
C3100269,31,1,55.65,0,76.27,0,0,6.0,No,Monthly,0
C3100025,32,4,12.0,2,120.0,0,3,8.1,No,Annual,1
C3100507,43,5,62.99,4,48.9,12,3,7.8,No,Monthly,0
C3100039,38,63,70.84,0,6.45,0,0,6.3,No,Semiannual,0
C3100065,18,57,50.57,0,20.63,0,0,1.0,No,Semiannual,1
C3100268,25,36,48.43,5,69.59,0,0,8.2,No,Semiannual,0
C3100150,45,52,84.34,5,1.0,10,1,8.0,Yes,Semiannual,1
C3100047,46,1,51.3,3,42.07,12,3,7.7,No,Monthly,0
C3100462,19,31,104.62,4,67.6,7,4,3.6,No,Annual,0
C3100188,26,17,92.5,5,44.74,15,5,4.1,No,Semiannual,0
C3100376,18,9,70.19,5,52.17,0,0,2.6,No,Semiannual,0
C3100004,18,35,51.86,4,85.27,0,0,5.6,No,Semiannual,0
C3100240,25,69,19.31,3,16.14,0,0,9.4,No,Semiannual,0
C3100349,53,22,21.93,5,12.64,12,2,8.1,Yes,Annual,1
C3100213,18,1,70.33,8,29.73,9,2,3.0,No,Monthly,1
C3100103,18,32,12.0,6,64.13,0,0,6.4,No,Monthly,0
C3100494,51,21,69.53,0,60.81,8,3,6.5,No,Semiannual,0
C3100110,18,1,51.63,5,59.08,0,0,4.9,No,Semiannual,0
C3100152,37,1,45.22,4,47.01,10,3,7.7,No,Semiannual,0
C3100076,47,33,66.19,0,72.59,0,0,7.1,Yes,Annual,0
C3100224,18,17,125.78,7,7.33,13,1,1.0,Yes,Semiannual,1
C3100130,18,38,51.66,4,42.97,0,0,5.5,No,Annual,0
C3100007,74,38,44.01,5,43.73,10,0,10.0,Yes,Annual,1
C3100294,40,5,69.8,6,47.1,14,4,7.6,No,Semiannual,0
C3100175,33,5,65.51,7,28.67,15,3,6.4,Yes,Annual,0
C3100146,29,17,42.12,2,49.2,0,0,7.8,No,Annual,1
C3100069,18,9,69.44,6,43.43,5,2,4.6,No,Monthly,0
C3100310,18,21,32.19,5,103.77,0,0,6.3,No,Semiannual,0
C3100529,36,21,66.84,3,58.12,6,2,6.1,No,Semiannual,0
C3100142,24,9,58.1,0,39.37,4,3,1.2,No,Semiannual,0
C3100316,44,1,68.61,0,69.24,5,2,6.0,No,Monthly,0
C3100235,18,20,12.0,2,1.0,0,0,4.9,Yes,Annual,1
C3100075,66,39,97.94,4,34.94,18,2,8.9,Yes,Monthly,0
C3100328,59,6,95.1,3,24.06,27,6,4.9,Yes,Annual,0
C3100440,61,1,68.42,2,41.69,21,5,7.1,Yes,Monthly,0
C3100539,46,34,78.89,5,1.0,5,0,10.0,No,Semiannual,0
C3100283,18,1,62.45,3,54.86,1,1,4.1,No,Annual,0
C3100481,25,1,70.51,5,98.17,11,4,4.6,Yes,Semiannual,1
C3100367,49,1,38.31,0,72.67,15,6,3.3,No,Semiannual,0
C3100105,18,40,20.52,3,57.27,0,0,6.3,No,Monthly,0
C3100111,21,29,100.01,0,1.0,0,0,2.9,Yes,Semiannual,0
C3100011,18,55,28.65,5,32.81,0,0,7.6,No,Monthly,0
C3100018,18,44,19.05,10,89.49,0,0,9.1,No,Semiannual,0
C3100248,18,49,60.9,3,22.57,0,0,4.3,No,Monthly,0
C3100050,18,2,80.44,5,49.43,0,1,2.3,No,Semiannual,0
C3100231,18,10,30.57,8,48.47,6,3,5.7,Yes,Annual,1
C3100471,20,31,65.89,1,88.66,0,2,5.2,No,Semiannual,0
C3100178,18,7,12.0,7,22.82,0,1,4.7,Yes,Monthly,0
C3100307,53,68,92.66,0,40.63,0,0,8.1,Yes,Annual,0
C3100266,23,17,85.22,1,24.96,4,0,4.1,No,Semiannual,1
C3100059,45,36,62.65,5,22.83,3,0,10.0,No,Annual,1
C3100202,18,35,46.94,6,1.0,0,0,3.5,No,Annual,0
C3100363,27,12,82.0,3,61.35,10,4,4.2,No,Semiannual,0
C3100442,74,68,25.2,0,48.24,0,0,10.0,Yes,Annual,0
C3100122,50,3,61.46,0,76.16,4,0,6.1,Yes,Annual,1
C3100430,66,1,68.56,0,19.19,14,2,7.8,No,Monthly,1
C3100487,18,1,59.28,7,48.66,0,0,4.7,No,Annual,0
C3100470,32,1,46.82,3,52.75,1,0,7.9,No,Semiannual,0
C3100516,18,43,63.06,1,41.69,0,1,4.1,No,Semiannual,1
C3100340,53,1,86.53,0,56.18,13,0,5.4,Yes,Annual,1
C3100162,18,1,54.01,1,73.49,0,1,2.4,No,Semiannual,0
C3100536,26,25,55.37,2,55.44,0,1,5.9,No,Annual,0
C3100330,23,7,93.83,6,17.56,19,5,2.8,Yes,Semiannual,0
C3100177,28,22,65.17,0,35.7,0,0,5.4,No,Annual,1
C3100154,18,17,12.0,2,15.26,0,0,5.6,Yes,Annual,1
C3100404,18,1,36.38,7,40.27,0,3,1.0,No,Annual,0
C3100426,35,1,52.73,0,37.26,8,1,5.4,No,Monthly,0
C3100353,39,1,12.0,10,36.41,13,3,10.0,Yes,Monthly,1
C3100398,18,69,36.58,4,41.7,0,0,8.1,Yes,Annual,0
C3100313,18,18,61.15,6,69.65,0,0,1.0,No,Semiannual,0
C3100479,74,8,77.91,1,70.05,21,6,8.4,No,Annual,0
C3100277,18,30,31.88,5,38.18,0,0,6.2,No,Monthly,0
C3100419,36,1,65.14,1,77.87,6,2,6.0,No,Semiannual,0
C3100387,31,59,116.81,3,14.89,4,0,5.7,Yes,Monthly,1
C3100096,18,18,12.0,8,90.96,0,0,6.5,No,Annual,0
C3100264,18,2,65.41,5,55.17,0,1,3.0,No,Annual,0
C3100157,24,15,12.0,4,84.5,0,5,6.1,No,Monthly,0
C3100042,33,4,79.82,0,76.5,0,0,4.9,No,Semiannual,1
C3100505,18,1,39.76,5,57.1,0,0,7.3,No,Annual,0
C3100406,18,1,12.0,10,73.88,0,4,2.8,No,Monthly,0
C3100194,40,12,49.03,0,70.48,0,1,7.8,No,Monthly,0
C3100001,18,34,50.15,4,19.21,0,0,5.2,No,Semiannual,1
C3100074,31,1,29.16,1,74.85,0,0,9.5,No,Annual,0
C3100093,78,7,64.39,8,35.35,27,3,10.0,Yes,Monthly,1
C3100148,28,1,38.95,0,50.86,0,0,6.0,No,Semiannual,0
C3100317,18,15,12.0,6,46.66,0,2,4.4,No,Semiannual,0
C3100219,18,29,23.44,3,10.09,0,3,4.2,No,Monthly,0
C3100072,53,16,59.1,3,52.36,12,3,8.5,No,Annual,0
C3100182,18,15,92.97,6,43.16,11,4,3.2,No,Semiannual,0
C3100497,42,15,92.07,6,12.83,25,5,4.2,Yes,Annual,1
C3100303,54,50,96.39,0,1.0,9,0,6.9,Yes,Monthly,1
C3100513,18,4,44.82,3,48.38,0,2,2.2,No,Semiannual,0
C3100327,20,10,21.32,3,81.61,0,3,4.5,No,Monthly,0
C3100321,69,48,46.21,1,6.73,7,0,9.2,Yes,Semiannual,1
C3100466,61,52,44.28,4,79.33,0,0,10.0,Yes,Semiannual,0
C3100498,51,1,84.63,0,46.06,7,0,5.7,No,Annual,1
C3100476,70,37,83.71,2,57.49,11,0,9.9,Yes,Semiannual,1
C3100019,47,17,90.62,3,51.18,20,6,4.9,Yes,Semiannual,0
C3100336,18,22,65.89,8,50.66,0,1,5.0,No,Monthly,0
C3100051,18,25,97.28,0,93.66,0,4,2.0,No,Semiannual,0
C3100377,23,30,81.82,7,63.15,7,4,6.3,No,Annual,0
C3100013,58,12,63.1,0,57.42,10,2,7.3,Yes,Semiannual,0
C3100197,18,9,22.11,4,51.37,0,3,2.1,No,Monthly,1
C3100256,18,21,62.08,6,33.43,2,1,5.8,No,Annual,1
C3100292,18,24,22.29,1,15.43,0,0,5.2,No,Annual,0
C3100322,62,46,33.78,1,78.71,0,0,10.0,Yes,Monthly,0
C3100405,18,16,39.79,0,103.87,0,0,4.4,No,Annual,0
C3100090,18,40,40.04,0,47.16,0,0,4.4,No,Annual,0
C3100087,40,8,12.0,3,21.76,0,0,9.7,Yes,Semiannual,1
C3100053,69,1,118.26,0,1.0,30,3,5.2,No,Annual,0
C3100386,18,1,39.73,6,59.09,0,0,1.7,No,Annual,0
C3100282,18,39,12.0,1,50.72,0,0,4.1,No,Monthly,0
C3100394,18,47,58.52,6,91.66,0,0,8.5,No,Annual,0
C3100081,33,19,48.03,0,43.09,0,1,6.5,No,Annual,1
C3100293,18,22,40.85,6,11.73,0,0,1.0,No,Semiannual,0
C3100215,41,20,49.64,6,1.0,13,2,7.2,Yes,Annual,1
C3100435,18,43,20.0,6,50.88,0,0,9.7,No,Semiannual,0
C3100109,18,27,25.93,5,16.55,0,2,4.4,No,Annual,0
C3100003,18,28,16.94,5,38.97,0,0,5.3,Yes,Annual,1
C3100128,34,1,105.93,4,14.43,21,1,3.6,Yes,Monthly,1
C3100279,18,54,39.83,10,1.0,0,0,5.5,No,Monthly,0
C3100535,18,26,36.73,1,34.86,0,1,4.2,No,Semiannual,0
C3100272,18,14,84.07,5,43.56,10,3,3.6,Yes,Annual,1
C3100500,57,23,103.1,5,35.41,29,6,4.6,Yes,Monthly,1
C3100410,20,24,89.75,7,32.44,13,4,4.0,Yes,Semiannual,0
C3100118,38,1,53.55,8,18.81,21,4,6.7,Yes,Semiannual,0
C3100397,43,38,54.63,0,36.49,0,1,6.1,No,Annual,0
C3100448,78,34,39.17,0,65.53,10,3,6.9,Yes,Annual,0
C3100306,26,10,68.36,0,66.55,0,0,5.1,No,Monthly,1
C3100067,18,45,103.74,0,78.06,0,3,2.1,No,Monthly,0
C3100324,18,16,80.49,7,35.14,13,4,3.6,Yes,Semiannual,1
C3100276,18,14,47.69,9,66.18,0,0,6.2,No,Annual,0
C3100524,44,12,42.76,1,67.99,1,2,8.3,No,Semiannual,0
C3100300,18,27,54.61,4,31.68,0,0,2.2,No,Annual,0
C3100166,18,52,73.97,8,24.52,0,0,8.0,Yes,Semiannual,0
C3100422,18,11,19.7,3,12.47,0,1,1.0,No,Monthly,0
C3100445,18,14,25.77,6,70.13,0,2,5.5,No,Monthly,0
C3100143,64,8,53.96,0,19.1,2,0,7.5,No,Semiannual,1
C3100432,18,1,56.3,8,42.85,0,0,3.1,No,Semiannual,0
C3100408,18,7,45.35,4,62.85,0,0,5.7,No,Monthly,0
C3100318,18,36,15.05,8,1.0,0,0,1.9,No,Monthly,0
